wav_filename,wav_filesize,transcript
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SI2002_rif.wav,59028, they'll roll off in another day
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SX22_rif.wav,77050, when all else fails use force
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SI742_rif.wav,92204, summertime supper outside is a natural
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SX292_rif.wav,108998, these exclusive documents must be locked up at all times
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SA1_rif.wav,105722, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SX112_rif.wav,86880, tugboats are capable of hauling huge loads
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SX382_rif.wav,91590, george is paranoid about a future gas shortage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FLMC0/SA2_rif.wav,81556, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SX152_rif.wav,67424, mosquitoes exist in warm humid climates
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SI692_rif.wav,62508, why said the teacher art thou so late
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SX422_rif.wav,95686, once you finish greasing your chain be sure to wash thoroughly
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SX62_rif.wav,73158, any contributions will be greatly appreciated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SA1_rif.wav,89132, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SI1952_rif.wav,40186, we're going someplace
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SX242_rif.wav,71520, may i order a strawberry sundae after i eat dinner
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SI1322_rif.wav,108180, this may be of overriding importance in considering military objectives
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SA2_rif.wav,68448, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MMGK0/SX332_rif.wav,76640, todd placed top priority on getting his bike fixed
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SI1076_rif.wav,140948, tiny bodies dropped onto a dry leaf made a pile as big as a small apple
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SI1706_rif.wav,48378, they'll tell you what's cooking
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SX446_rif.wav,81146, thomas thinks a larger clamp solves the problem
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SX356_rif.wav,92000, diane may splurge and buy a turquoise necklace
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SX176_rif.wav,114732, buying a thoroughbred horse requires intuition and expertise
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SX266_rif.wav,68652, withdraw only as much money as you need
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SA1_rif.wav,95482, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SX86_rif.wav,71724, hispanic costumes are quite colorful
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SA2_rif.wav,80532, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRFK0/SI2336_rif.wav,67834, well there are other things to do right now
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SX58_rif.wav,124768, we experience distress and frustration obtaining our degrees
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SX148_rif.wav,91386, most precincts had a third of the votes counted
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SX418_rif.wav,105312, iris thinks this zoo has eleven spanish zebras
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SI1095_rif.wav,69268, they find deep pessimism in them
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SA1_rif.wav,113094, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SX328_rif.wav,111456, gregory and tom chose to watch cartoons in the afternoon
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SI1858_rif.wav,127430, she drank greedily and murmured thank you as he lowered her head
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SI1228_rif.wav,91386, tragedy presumes such a configuration
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SA2_rif.wav,85446, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM0/SX238_rif.wav,83194, a doctor was in the ambulance with the patient
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SX435_rif.wav,123948, the rich should invest in black zircons instead of stylish shoes
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SX345_rif.wav,88518, trish saw hours and hours of movies saturday
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SX75_rif.wav,80122, fill that canteen with fresh spring water
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SX165_rif.wav,114324, the easygoing zoologist relaxed throughout the voyage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SX255_rif.wav,81556, my ideal morning begins with hot coffee
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SI1245_rif.wav,75820, object  a village crossroads
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SI615_rif.wav,137260, her debut over perhaps the earlier scenes will emerge equally fine
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SI1875_rif.wav,104288, they were tethered army style on stable lines
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SA1_rif.wav,102240, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FEAC0/SA2_rif.wav,102036, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SI1412_rif.wav,158150, and the surface is driven back in its very surfaceness only by this contrast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SI782_rif.wav,96506, the decking is quarterinch mahogany marine plywood
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SX152_rif.wav,80940, mosquitoes exist in warm humid climates
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SI2042_rif.wav,53088, you came well equipped to die
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SX422_rif.wav,104492, once you finish greasing your chain be sure to wash thoroughly
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SX62_rif.wav,93638, any contributions will be greatly appreciated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SA1_rif.wav,106746, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SX242_rif.wav,94868, may i order a strawberry sundae after i eat dinner
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SA2_rif.wav,80736, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MPPC0/SX332_rif.wav,94458, todd placed top priority on getting his bike fixed
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SX308_rif.wav,106950, shipbuilding is a most fascinating process
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SX38_rif.wav,97120, young people participate in athletic activities
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SX128_rif.wav,74388, lots of foreign movies have subtitles
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SX218_rif.wav,96300, try to recall the events in chronological order
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SX398_rif.wav,110022, children can consume many fruit candies in one sitting
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SA1_rif.wav,105926, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SI1298_rif.wav,125178, between meetings he helps the president keep track of delegated matters
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SI668_rif.wav,92614, we are all involved in them deeply involved
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SA2_rif.wav,87084, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MRJM1/SI1928_rif.wav,92820, not immediately as the deputy demanded
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SX270_rif.wav,72340, are holiday aprons available to us
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SX180_rif.wav,90976, almost all colleges are now coeducational
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SX90_rif.wav,61280, the thinker is a famous sculpture
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SX360_rif.wav,95072, i assume moisture will damage this ship's hull
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SI720_rif.wav,68448, file to a smooth finish
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SX450_rif.wav,103674, roy ignored the spurious data points in drawing the graph
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SA1_rif.wav,106132, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SI1350_rif.wav,133984, it gives social guidance and direction and makes for programs of social action
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SI1980_rif.wav,133984, high so it only bounce harmlessly but loudly off a car's steel roof
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MCTM0/SA2_rif.wav,79712, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SI621_rif.wav,81964, not a corner has been visibly cut in this one
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SI2087_rif.wav,67424, why lacerate the  congregation
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SX81_rif.wav,66196, it's impossible to deal with bureaucracy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SX261_rif.wav,51450, do you have the yellow ointment ready
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SI1881_rif.wav,62918, powder flame gushed beneath the wagon
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SX441_rif.wav,87084, don't look for group valuables in a bank vault
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SA1_rif.wav,105926, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SX351_rif.wav,95276, the new suburbanites worked hard on refurbishing their older home
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SA2_rif.wav,76436, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/MDSS0/SX171_rif.wav,103674, the diagnosis was discouraging however he was not overly worried
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SI1536_rif.wav,104698, drunkenness was no longer tolerated
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SX6_rif.wav,77868, bright sunshine shimmers on the ocean
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SX186_rif.wav,73978, would a tomboy often play outdoors
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SI906_rif.wav,108794, it took a tragedy to bring things to a head
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SX276_rif.wav,80532, john's brother repainted the garage door
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SA1_rif.wav,121492, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SX96_rif.wav,104902, masquerade parties tax one's imagination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SA2_rif.wav,86676, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SI1018_rif.wav,143200, cattle which died from them winter storms were referred to as the winter kill
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR2/FMKF0/SX366_rif.wav,121900, would you please confirm government policy regarding waste removal
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SX198_rif.wav,72544, norwegian sweaters are made of lamb's wool
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SX378_rif.wav,88518, i just saw jim near the new archeological museum
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SI1638_rif.wav,105108, what possessed you to tell me a clotheshorse would be a good idea
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SX108_rif.wav,82170, his scalp was blistered from today's hot sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SX18_rif.wav,72954, alimony harms a divorced man's wealth
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SA1_rif.wav,99988, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SA2_rif.wav,79098, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SX288_rif.wav,90156, brush fires are common in the dry underbrush of nevada
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SI1008_rif.wav,57594, chestnuts are starchy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAV0/SI2268_rif.wav,122310, needless to say my art suffered drastically during this turbulent period
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SX130_rif.wav,105926, he ate four extra eggs for breakfast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SX310_rif.wav,122310, the hood of the jeep was steaming in the hot sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SI1570_rif.wav,114732, andrei's skilled eye sized them up
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SX400_rif.wav,139718, just drop notices in any suggestion box
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SX40_rif.wav,132550, stimulating discussions keep students' attention
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SI2200_rif.wav,106746, she went on disregarding my protests
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SA1_rif.wav,163066, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SX220_rif.wav,169210, the most recent geological survey found seismic activity
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SI940_rif.wav,170234, during one reading an image appeared of a prisoner in irons
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FSJG0/SA2_rif.wav,143200, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SI2252_rif.wav,95892, half slyly he enjoyed seeing her stoop to lift the things
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SX362_rif.wav,94048, the annoying raccoons slipped into phil's garden every night
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SI1622_rif.wav,96916, she knew she was feeling afraid and inwardly laughed at herself
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SX272_rif.wav,72340, allow each child to have an ice pop
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SI1895_rif.wav,41004, it might hurt you though
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SX182_rif.wav,60256, thick glue oozed out of the tube
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SX92_rif.wav,82374, a large household needs lots of appliances
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SA1_rif.wav,89952, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SA2_rif.wav,72134, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWCH0/SX452_rif.wav,111456, in developing film many toxic chemicals are used
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SI1153_rif.wav,149344, in an ideological argument the participants tend to thump the table
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SI1783_rif.wav,80736, rough cloth rasped his fist
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SX73_rif.wav,98758, cliff's display was misplaced on the screen
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SX163_rif.wav,97120, they remained lifelong friends and companions
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SX196_rif.wav,70700, how do oysters make pearls
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SX343_rif.wav,113300, the frightened child was gently subdued by his big brother
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SA1_rif.wav,118624, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SI523_rif.wav,194810, under this law annual grants are given to systems in substantial amounts
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SX253_rif.wav,88314, by eating yogurt you may live longer
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FPMY0/SA2_rif.wav,101216, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SX355_rif.wav,84832, dolphins are intelligent marine mammals
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SI895_rif.wav,187642, adults take a long time to convince and you are thwarted if you try to push
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SI813_rif.wav,158150, pushups pushups are essential but few have the strength for them at first
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SX175_rif.wav,136852, severe myopia contributed to ron's inferiority complex
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SI2155_rif.wav,78074, he was kneeling to tie his shoelaces
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SX445_rif.wav,78688, what is this large thing by the ironing board
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SA1_rif.wav,99372, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SA2_rif.wav,103264, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SX85_rif.wav,85242, cement is measured in cubic yards
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MJWG0/SX265_rif.wav,99578, saw is broken so chop the wood instead
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SI783_rif.wav,84012, you can build this vacation cottage yourself
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SX153_rif.wav,147296, scholastic aptitude is judged by standardized tests
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SI1650_rif.wav,58618, you see she's on a diet
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SX63_rif.wav,88518, continental drift is a geological theory
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SI2043_rif.wav,70086, are you a thrower of flame marine
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SX423_rif.wav,120262, smash lightbulbs and their cash value will diminish to nothing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SA1_rif.wav,112684, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SX333_rif.wav,130298, an adult male baboon's teeth are not suitable for eating shellfish
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SX243_rif.wav,95892, they all agree that the essay is barely intelligible
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMDM1/SA2_rif.wav,95686, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SX150_rif.wav,89748, vietnamese cuisine is exquisite
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SX330_rif.wav,103878, count the number of teaspoons of soysauce that you add
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SI1950_rif.wav,70086, does this make it any easier coward
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SI1320_rif.wav,102036, this area is highly susceptible to infection
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SA1_rif.wav,127020, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SX240_rif.wav,105312, it's not easy to create illuminating examples
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SX60_rif.wav,111660, the legislature met to judge the state of public education
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SA2_rif.wav,79508, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SI1393_rif.wav,78074, there is no dispute involving fieldwork
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MWEM0/SX420_rif.wav,159994, seamstresses attach zippers with a thimble needle and thread
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SX311_rif.wav,153236, my desires are simple give me one informative paragraph on the subject
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SX131_rif.wav,85036, we plan to build a new beverage plant
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SI1971_rif.wav,57594, let's take 'em home
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SX41_rif.wav,159994, etiquette mandates compliance with existing regulations
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SI1211_rif.wav,103468, their basis seems deeper than mere authority
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SX401_rif.wav,113504, the taxicab broke down and caused traffic jam
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SA1_rif.wav,115348, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SI581_rif.wav,118828, say he is a horse thief runs an old adage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SA2_rif.wav,103060, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FJXM0/SX221_rif.wav,94458, cory attacked the project with extra determination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SX270_rif.wav,78892, are holiday aprons available to us
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SX180_rif.wav,121492, almost all colleges are now coeducational
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SX90_rif.wav,96300, the thinker is a famous sculpture
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SI2070_rif.wav,174944, come sit he repeated motioning to the piled hay bags over the pig leavings
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SX360_rif.wav,98758, i assume moisture will damage this ship's hull
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SI810_rif.wav,219796, an area sheltered from strong winds may be highly desirable for recreation use
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SX450_rif.wav,125178, roy ignored the spurious data points in drawing the graph
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SA1_rif.wav,114528, she had your dark suit in greasy wash water all year
